"Book_ID","Binding","Grade"
30599395577,hardcover,good
30599395639,paperback,good
30599410969,paperback,good
30599479008,paperback,near fine
30599515634,paperback,good
30599538426,hardcover,good
30599596234,hardcover,good
30599717073,paperback,new
30599748124,paperback,fine / like new
30599771350,paperback,good
30599798708,hardcover,poor
30599860174,hardcover,fine / like new
30599978248,paperback,good
30599987689,hardcover,good
30600071717,,good
30600154940,hardcover,near fine
30600447830,paperback,good
30600549934,,new
30600726259,hardcover,fine / like new
30600849408,hardcover,fine / like new
30601018949,hardcover,good
30601020957,hardcover,good
30601054120,hardcover,good
30601054344,paperback,fine / like new
30601064198,paperback,fine / like new
30601110970,soft cover,near fine
30601263409,hardcover,good
30601277738,paperback,good
30601279714,unknown binding,good
30601282771,paperback,good
30601283531,paperback,good
30601345268,paperback,good
30601363494,paperback,good
30601364324,paperback,good
30601365524,paperback,good
30601372495,paperback,good
30601387320,paperback,good
30601404684,paperback,good
30601406614,paperback,good
30601407189,paperback,good
30601408208,paperback,good
30601411809,hardcover,good
30601411955,paperback,good
30601420995,paperback,good
30601436477,paperback,good
30601437427,paperback,good
30601441596,paperback,good
30601479379,paperback,good
30601829776,paperback,good
30601902277,soft cover,fine / like new
30601999616,hardcover,good
30602095675,,new
30602255627,paperback,good
30602337631,paperback,good
30602337846,hardcover,
30602338658,paperback,
30602341825,paperback,good
30602361206,paperback,good
30602369998,hardcover,good
30602596700,paperback,good
30602597695,paperback,fair
30602600347,paperback,good
30602604063,paperback,good
30602634771,cloth / hardboard,fine / like new
30602639457,cloth / hardboard,near fine
30602639459,cloth / hardboard,fine / like new
30602640224,cloth / hardboard,fine / like new
30602650504,hardcover,fine / like new
30602760914,paperback,fair
30603036142,soft cover,near fine
30603045542,paperback,good
30603243852,hardcover,good
30603251266,hardcover,fine / like new
30603293062,,fair
30603298152,paperback,fair
30603311193,unknown binding,fine / like new
30603312370,unknown binding,fine / like new
30603437276,paperback,good
30603627291,hardcover,poor
30603639439,paperback,good
30603643209,paperback,good
30603690992,paperback,good
30603709001,hardcover,good
30603726912,paperback,good
30603728907,paperback,good
30603857613,paperback,good
30603858645,paperback,good
30603863229,paperback,good
30603945997,,new
30604029158,,good
30604161865,paperback,good
30604164320,paperback,good
30604164333,unknown binding,fine / like new
30604205443,magazine,fine / like new
30604210482,paperback,fine / like new
30604418718,,new
30604433790,soft cover,fine / like new
30604463548,,new
30604514000,,new
30604561082,paperback,good
30604591500,paperback,good
30604596121,paperback,good
30604610013,hardcover,good
30604621377,paperback,good
30604654186,paperback,good
30604679560,paperback,good
30604701902,soft cover,good
30604706894,paperback,good
30604711648,paperback,good
30604716703,paperback,good
30604760915,paperback,good
30604772579,paperback,good
30604777215,paperback,good
30604777863,paperback,good
30604783277,paperback,good
30604786599,paperback,good
30604797019,paperback,good
30604797978,paperback,good
30604843805,paperback,good
30604875658,paperback,good
30604881023,paperback,good
30604882064,paperback,good
30604897613,paperback,good
30604957867,paperback,good
30604964020,paperback,good
30604965504,paperback,good
30604967437,paperback,good
30604969041,paperback,good
30604979717,paperback,good
30604982231,paperback,good
30604991902,paperback,good
30605001868,paperback,good
30605002905,paperback,good
30605002906,paperback,good
30605002911,paperback,good
30605009313,paperback,good
30605032241,paperback,good
30605040085,paperback,good
30605048790,paperback,good
30605050128,paperback,good
30605055028,paperback,good
30605056004,paperback,good
30605077548,paperback,good
30605077590,paperback,good
30605083185,paperback,good
30605084355,paperback,good
30605085409,paperback,good
30605088460,paperback,good
30605091077,unknown binding,good
30605121106,paperback,good
30605169446,paperback,fair
30605180080,paperback,good
30605247177,paperback,good
30605252361,soft cover,fine / like new
30605256010,hardcover,good
30605319937,paperback,good
30605324382,paperback,good
30605374861,paperback,fine / like new
30605395166,paperback,fine / like new
30605454533,hardcover,
30605529215,paperback,good
30605727934,paperback,good
30605745683,hardcover,good
30605748129,hardcover,good
30605785471,paperback,poor
30605793166,hardcover,good
30605795175,paperback,good
30605799988,paperback,good
30605807096,hardcover,fine / like new
30605874720,paperback,good
30605944490,paperback,good
30605945900,paperback,good
30605947373,paperback,good
30605951223,paperback,good
30605953024,paperback,good
30605985359,paperback,fine / like new
30605985924,paperback,good
30606056288,paperback,good
30606068023,paperback,good
30606087970,paperback,good
30606095061,paperback,good
30606115954,paperback,good
30606127710,paperback,good
30606130925,paperback,good
30606133111,paperback,good
30606144130,paperback,good
30606146288,paperback,good
30606155856,paperback,good
30606164086,paperback,good
30606164164,paperback,good
30606168294,paperback,good
30606171141,paperback,good
30606198484,paperback,good
30606198660,paperback,good
30606204802,paperback,good
30606211590,paperback,good
30606216650,paperback,good
30606220479,paperback,good
30606221918,paperback,good
30606257554,paperback,good
30606259825,paperback,good
30606265973,paperback,good
30606266938,paperback,good
30606282706,paperback,good
30606299036,paperback,good
30606310947,paperback,good
30606451788,paperback,good
30606516790,,new
30606543976,,new
30606745095,paperback,new
30606781982,paperback,good
30606809364,paperback,good
30606858717,,good
30606868134,,good
30606888542,paperback,good
30606959668,paperback,good
30606964444,paperback,good
30606967278,paperback,good
30607132307,hardcover,good
30607237037,paperback,good
30607244337,hardcover,good
30607318291,paperback,good
30607324639,hardcover,good
30607331726,paperback,good
30607332863,paperback,good
30607480937,,new
30607491726,paperback,good
30607491792,paperback,good
30607498667,paperback,good
30607498758,paperback,good
30607499637,paperback,good
30607502567,paperback,good
30607542797,paperback,good
30607662774,soft cover,fine / like new
30607666987,soft cover,fine / like new
30607743994,hardcover,fine / like new
30607766643,unknown binding,good
30607816554,hardcover,fine / like new
30607905846,soft cover,good
30607962136,hardcover,good
30607985045,hardcover,fine / like new
30607995255,hardcover,fine / like new
30608057635,,good
30608064210,paperback,good
30608328340,,good
30608408510,paperback,good
30608413942,paperback,good
30608552149,hardcover,good
30608563599,hardcover,fair
30608592108,hardcover,good
30608817854,,good
30609186350,hardcover,good
30609244214,,new
30609294112,hardcover,good
30609307526,paperback,good
30609313011,paperback,good
30609395929,hardcover,fine / like new
30609550913,magazine,good
30609551000,magazine,good
30609609749,paperback,good
30609648341,paperback,good
30609663433,paperback,good
30609761065,hardcover,good
30609768171,magazine,fine / like new
30609869415,,new
30609886494,paperback,good
30609890536,hardcover,good
30609893899,hardcover,good
30610006539,hardcover,fair
30610078216,,new
30610115978,,new
30610274592,hardcover,fine / like new
30610281113,paperback,new
30610590302,,
30610610772,hardcover,good
30610641221,hardcover,good
30610767628,paperback,new
30610774482,paperback,new
30610783354,paperback,new
30610813171,paperback,new
30610906983,paperback,new
30610908880,paperback,new
30610922128,paperback,new
30610978043,paperback,new
30611095641,paperback,new
30611097270,paperback,new
30611112157,paperback,new
30611113189,paperback,new
30611129779,paperback,new
30611167775,paperback,new
30611199162,paperback,new
30611201867,paperback,new
30611203813,paperback,new
30611222010,paperback,new
30611244041,paperback,new
30611260579,paperback,new
30611419721,paperback,new
30611468535,paperback,new
30611474137,hardcover,new
30611485319,paperback,new
30611491101,paperback,new
30611507936,paperback,new
30611510540,paperback,new
30611521465,paperback,new
30611533021,paperback,new
30611558768,paperback,good
30611596880,paperback,good
30611605796,paperback,good
30611716004,hardcover,fine / like new
30611812816,paperback,fine / like new
30611848959,paperback,new
30611851704,soft cover,fine / like new
30611910022,hardcover,fine / like new
30611940114,paperback,fine / like new
30611940223,paperback,fair
30611970167,,new
30612007382,paperback,fine / like new
30612039891,,new
30612059029,paperback,good
30612074490,paperback,good
30612140279,paperback,good
30612148555,,new
30612306562,hardcover,fine / like new
30612306841,paperback,fine / like new
30612308762,paperback,good
30612321143,paperback,fine / like new
30612325358,soft cover,good
30612517738,hardcover,fair
30612646166,,new
30612653406,hardcover,good
30612710779,hardcover,good
30612805810,soft cover,good
30612824933,paperback,good
30612829502,hardcover,poor
30612843987,paperback,good
30612886464,hardcover,good
30612894444,soft cover,fine / like new
30612975218,hardcover,fine / like new
30613044113,soft cover,new
30613051919,,new
30613137426,paperback,good
30613215778,paperback,new
30613431280,paperback,fine / like new
30613431281,paperback,fine / like new
30613436137,soft cover,fine / like new
30613438336,paperback,fine / like new
30613529200,paperback,fine / like new
30613535022,paperback,good
30613576191,paperback,good
30613577072,paperback,good
30613666908,,good
30613678291,hardcover,fine / like new
30613741072,soft cover,good
30613790640,hardcover,good
30613803224,hardcover,good
30613869746,paperback,fine / like new
30613885920,paperback,good
30613900450,cloth / hardboard,fine / like new
30613919556,hardcover,good
30613932909,hardcover,good
30614071022,paperback,good
30614128247,paperback,good
30614153449,soft cover,good
30614157218,soft cover,fine / like new
30614173646,,new
30614192976,,new
30614228548,paperback,fine / like new
30614250089,cloth / hardboard,
30614259462,,good
30614265669,paperback,good
30614276809,,new
30614281254,,new
30614281260,,new
30614442284,,new
30614464357,hardcover,
30614520696,hardcover,fine / like new
30614735955,paperback,good
30614776407,paperback,good
30614797594,paperback,fine / like new
30614799545,paperback,fine / like new
30614818890,paperback,fine / like new
30614830347,hardcover,good
30614871113,paperback,fine / like new
30614883395,hardcover,fair
30614886986,paperback,good
30614891979,hardcover,good
30614994520,,new
30615024475,paperback,
30615033520,,new
30615044858,,new
30615147334,paperback,good
30615157427,paperback,fine / like new
30615171939,paperback,good
30615204321,paperback,new
30615786882,paperback,good
30615817657,paperback,fine / like new
30615832236,paperback,good
30615836171,paperback,good
30615837958,paperback,good
30615837970,paperback,good
30615837995,paperback,good
30615883650,,good
30615888689,soft cover,fine / like new
30615892611,soft cover,good
30615893456,hardcover,good
30615923986,hardcover,good
30615939755,paperback,fine / like new
30615967183,paperback,fine / like new
30615969322,soft cover,fair
30615976100,hardcover,good
30615985386,unknown binding,new
30616002510,unknown binding,good
30616011517,soft cover,good
30616155790,hardcover,fine / like new
30616181883,hardcover,fine / like new
30616205458,hardcover,fine / like new
30616206782,hardcover,good
30616208200,hardcover,fine / like new
30616211826,paperback,good
